-58 or(and(or(and(or(and($PFDN2 $STC2) $AQP1) $ENPP2) $NTRK2) or(and(!$PHF15 $SF3B5) !$AURKA $DRG1) or($HSPE1 $PDLIM1)) and(or(and(or(!$BIRC5 $UBE2V2) !$FAS $PHF15) $ADRA2A) !$PDCD5) and(or(and(!$DDIT3 !$UBE2C) and($EEF1E1 $SEPHS1) $SF3B5) !$COX17 !$CX3CR1) and(or(and($DDIT3 !$ID1) $MTHFD2) or(and(!$EFNA3 !$SYNPO) $ADRA2A $ENPP2 !$MARS) or($GRSF1 $RBBP8) $JAK1) and(or(and(!$PTGER3 !$PTN) !$CCNB2) $PDCD5 !$RNF7 !$SCFD1) and(or(!$COX7A2 $SORBS2) !$EFNA3 !$ID1 $VPS39) and(or(!$HIST3H2A $MRPL13) !$DCK $RNF7))  [score=-58, penalized score=-245.9556884765625, complexity=50, complexity penalty=16.6666679382324219, uniformity penalty=169.993240356445312, inconsistency penalty=1.2957841157913208]
-58 or(and(or(and(or(and($PFDN2 $STC2) $AQP1) $ENPP2) $NTRK2) or(and(!$PHF15 $SF3B5) !$AURKA $DRG1) or($HSPE1 $PDLIM1)) and(or(and(or(!$BIRC5 $UBE2V2) !$FAS $PHF15) $ADRA2A) !$PDCD5) and(or(and(or(!$CDKN3 !$DDIT3) !$UBE2C) $SEPHS1 $SF3B5) !$COX17 !$CX3CR1) and(or(and($DDIT3 !$ID1) $MTHFD2) or(and(!$EFNA3 !$SYNPO) $ADRA2A $ENPP2 !$MARS) or($GRSF1 $RBBP8) $JAK1) and(or(and(!$PTGER3 !$PTN) !$CCNB2) $PDCD5 !$RNF7 !$SCFD1) and(or(!$COX7A2 $SORBS2) !$EFNA3 !$ID1 $VPS39) and(or(!$HIST3H2A $MRPL13) !$DCK $RNF7))  [score=-58, penalized score=-245.955841064453125, complexity=50, complexity penalty=16.6666679382324219, uniformity penalty=169.993240356445312, inconsistency penalty=1.29591870307922363]
-58 or(and(or(and(or(and($PFDN2 $STC2) $AQP1) $ENPP2) $NTRK2) or(and(!$PHF15 $SF3B5) !$AURKA $DRG1) or($HSPE1 $PDLIM1)) and(or(and(or(!$BIRC5 $UBE2V2) !$FAS $PHF15) $ADRA2A) !$PDCD5) and(or(and(!$DDIT3 !$UBE2C) $SEPHS1 $SF3B5) !$COX17 !$CX3CR1) and(or(and($DDIT3 !$ID1) $MTHFD2) or(and($DUSP14 !$MARS) and(!$EFNA3 !$SYNPO) $ADRA2A $ENPP2) or($GRSF1 $RBBP8) $JAK1) and(or(and(!$PTGER3 !$PTN) !$CCNB2) $PDCD5 !$RNF7 !$SCFD1) and(or(!$COX7A2 $SORBS2) !$EFNA3 !$ID1 $VPS39) and(or(!$HIST3H2A $MRPL13) !$DCK $RNF7))  [score=-58, penalized score=-245.956451416015625, complexity=50, complexity penalty=16.6666679382324219, uniformity penalty=169.993240356445312, inconsistency penalty=1.29653561115264893]
-58 or(and(or(and(or(and($PFDN2 $STC2) $AQP1) $ENPP2) $NTRK2) or(and(!$PHF15 $SF3B5) !$AURKA $DRG1) or($HSPE1 $PDLIM1)) and(or(and(or(!$BIRC5 $UBE2V2) !$FAS $PHF15) $ADRA2A) !$PDCD5) and(or(and(!$DDIT3 !$UBE2C) $SEPHS1 $SF3B5) !$COX17 !$CX3CR1) and(or(and($DDIT3 !$ID1) $MTHFD2) or(and(!$EFNA3 !$SYNPO) $ADRA2A $ENPP2 !$MARS) or($GRSF1 !$LSM1 $RBBP8) $JAK1) and(or(and(!$PTGER3 !$PTN) !$CCNB2) $PDCD5 !$RNF7 !$SCFD1) and(or(!$COX7A2 $SORBS2) !$EFNA3 !$ID1 $VPS39) and(or(!$HIST3H2A $MRPL13) !$DCK $RNF7))  [score=-58, penalized score=-245.957290649414062, complexity=50, complexity penalty=16.6666679382324219, uniformity penalty=169.993240356445312, inconsistency penalty=1.29738032817840576]
-58 or(and(or(and(or(and($PFDN2 $STC2) $AQP1) $ENPP2) $NTRK2) or(and(!$PHF15 $SF3B5) !$AURKA $DRG1) or($HSPE1 $PDLIM1)) and(or(and(or(!$BIRC5 $UBE2V2) !$FAS $PHF15) $ADRA2A) !$PDCD5) and(or(and(!$DDIT3 !$UBE2C) and($LSM1 $SEPHS1) $SF3B5) !$COX17 !$CX3CR1) and(or(and($DDIT3 !$ID1) $MTHFD2) or(and(!$EFNA3 !$SYNPO) $ADRA2A $ENPP2 !$MARS) or($GRSF1 $RBBP8) $JAK1) and(or(and(!$PTGER3 !$PTN) !$CCNB2) $PDCD5 !$RNF7 !$SCFD1) and(or(!$COX7A2 $SORBS2) !$EFNA3 !$ID1 $VPS39) and(or(!$HIST3H2A $MRPL13) !$DCK $RNF7))  [score=-58, penalized score=-245.957290649414062, complexity=50, complexity penalty=16.6666679382324219, uniformity penalty=169.993240356445312, inconsistency penalty=1.29738032817840576]
-58 or(and(or(and(or(and($PFDN2 $STC2) $AQP1) $ENPP2) $NTRK2) or(and(or($CBX3 !$PHF15) $SF3B5) !$AURKA $DRG1) or($HSPE1 $PDLIM1)) and(or(and(or(!$BIRC5 $UBE2V2) !$FAS $PHF15) $ADRA2A) !$PDCD5) and(or(and(!$DDIT3 !$UBE2C) $SEPHS1 $SF3B5) !$COX17 !$CX3CR1) and(or(and($DDIT3 !$ID1) $MTHFD2) or(and(!$EFNA3 !$SYNPO) $ADRA2A $ENPP2 !$MARS) or($GRSF1 $RBBP8) $JAK1) and(or(and(!$PTGER3 !$PTN) !$CCNB2) $PDCD5 !$RNF7 !$SCFD1) and(or(!$COX7A2 $SORBS2) !$EFNA3 !$ID1 $VPS39) and(or(!$HIST3H2A $MRPL13) !$DCK $RNF7))  [score=-58, penalized score=-245.95965576171875, complexity=50, complexity penalty=16.6666679382324219, uniformity penalty=169.993240356445312, inconsistency penalty=1.29974222183227539]
-58 or(and(or(and(or(and($PFDN2 $STC2) $AQP1) $ENPP2) $NTRK2) or(and(!$PHF15 $SF3B5) !$AURKA $DRG1) or($HSPE1 $PDLIM1)) and(or(and(or(!$BIRC5 $UBE2V2) !$FAS $PHF15) $ADRA2A) !$PDCD5) and(or(and(or(!$PTGER3 $SESN1) !$PTN) !$CCNB2) $PDCD5 !$RNF7 !$SCFD1) and(or(and(!$DDIT3 !$UBE2C) $SEPHS1 $SF3B5) !$COX17 !$CX3CR1) and(or(and($DDIT3 !$ID1) $MTHFD2) or(and(!$EFNA3 !$SYNPO) $ADRA2A $ENPP2 !$MARS) or($GRSF1 $RBBP8) $JAK1) and(or(!$COX7A2 $SORBS2) !$EFNA3 !$ID1 $VPS39) and(or(!$HIST3H2A $MRPL13) !$DCK $RNF7))  [score=-58, penalized score=-245.962677001953125, complexity=50, complexity penalty=16.6666679382324219, uniformity penalty=169.993240356445312, inconsistency penalty=1.30277168750762939]
-58 or(and(or(and(or(and($PFDN2 $STC2) $AQP1) $ENPP2) $NTRK2) or(and(!$PHF15 $SF3B5) !$AURKA $DRG1) or($HSPE1 $PDLIM1)) and(or(and(or(!$BIRC5 $UBE2V2) !$FAS $PHF15) $ADRA2A) !$PDCD5) and(or(and(!$DDIT3 !$UBE2C) $SEPHS1 $SF3B5) !$COX17 !$CX3CR1) and(or(and($DDIT3 !$ID1) $MTHFD2) or(and(!$EFNA3 !$SYNPO) $ADRA2A $ENPP2 !$MARS) or($GRSF1 $RBBP8) $JAK1) and(or(and(!$PTGER3 !$PTN) !$CCNB2) or(!$RNF7 $SESN1) $PDCD5 !$SCFD1) and(or(!$COX7A2 $SORBS2) !$EFNA3 !$ID1 $VPS39) and(or(!$HIST3H2A $MRPL13) !$DCK $RNF7))  [score=-58, penalized score=-245.962677001953125, complexity=50, complexity penalty=16.6666679382324219, uniformity penalty=169.993240356445312, inconsistency penalty=1.30277168750762939]
-58 or(and(or(and(or(and($PFDN2 $STC2) $AQP1) $ENPP2) $NTRK2) or(and(!$PHF15 $SF3B5) !$AURKA $DRG1) or($HSPE1 $PDLIM1)) and(or(and(or(!$BIRC5 $UBE2V2) !$FAS $PHF15) $ADRA2A) !$PDCD5) and(or(and(or(!$PTN $TRIM29) !$PTGER3) !$CCNB2) $PDCD5 !$RNF7 !$SCFD1) and(or(and(!$DDIT3 !$UBE2C) $SEPHS1 $SF3B5) !$COX17 !$CX3CR1) and(or(and($DDIT3 !$ID1) $MTHFD2) or(and(!$EFNA3 !$SYNPO) $ADRA2A $ENPP2 !$MARS) or($GRSF1 $RBBP8) $JAK1) and(or(!$COX7A2 $SORBS2) !$EFNA3 !$ID1 $VPS39) and(or(!$HIST3H2A $MRPL13) !$DCK $RNF7))  [score=-58, penalized score=-245.965438842773438, complexity=50, complexity penalty=16.6666679382324219, uniformity penalty=169.993240356445312, inconsistency penalty=1.30552494525909424]
-58 or(and(or(and(or(and(!$ABAT $UBE2V2) !$BIRC5) !$FAS $PHF15) $ADRA2A) !$PDCD5) and(or(and(or(and($PFDN2 $STC2) $AQP1) $ENPP2) $NTRK2) or(and(!$PHF15 $SF3B5) !$AURKA $DRG1) or($HSPE1 $PDLIM1)) and(or(and(!$DDIT3 !$UBE2C) $SEPHS1 $SF3B5) !$COX17 !$CX3CR1) and(or(and($DDIT3 !$ID1) $MTHFD2) or(and(!$EFNA3 !$SYNPO) $ADRA2A $ENPP2 !$MARS) or($GRSF1 $RBBP8) $JAK1) and(or(and(!$PTGER3 !$PTN) !$CCNB2) $PDCD5 !$RNF7 !$SCFD1) and(or(!$COX7A2 $SORBS2) !$EFNA3 !$ID1 $VPS39) and(or(!$HIST3H2A $MRPL13) !$DCK $RNF7))  [score=-58, penalized score=-245.968841552734375, complexity=50, complexity penalty=16.6666679382324219, uniformity penalty=169.993240356445312, inconsistency penalty=1.308921217918396]
-58 or(and(or(and(or(and($PFDN2 $STC2) $AQP1) $ENPP2) $NTRK2) or(and(!$PHF15 $SF3B5) !$AURKA $DRG1) or($HSPE1 $PDLIM1)) and(or(and(or(!$BIRC5 $UBE2V2) !$FAS $PHF15) $ADRA2A) !$PDCD5) and(or(and(!$ABAT $ADRA2A) and(!$EFNA3 !$SYNPO) $ENPP2 !$MARS) or(and($DDIT3 !$ID1) $MTHFD2) or($GRSF1 $RBBP8) $JAK1) and(or(and(!$DDIT3 !$UBE2C) $SEPHS1 $SF3B5) !$COX17 !$CX3CR1) and(or(and(!$PTGER3 !$PTN) !$CCNB2) $PDCD5 !$RNF7 !$SCFD1) and(or(!$COX7A2 $SORBS2) !$EFNA3 !$ID1 $VPS39) and(or(!$HIST3H2A $MRPL13) !$DCK $RNF7))  [score=-58, penalized score=-245.968841552734375, complexity=50, complexity penalty=16.6666679382324219, uniformity penalty=169.993240356445312, inconsistency penalty=1.308921217918396]
-58 or(and(or(and(or(and($PFDN2 $STC2) $AQP1) $ENPP2) $NTRK2) or(and(!$PHF15 $SF3B5) !$AURKA $DRG1) or($HSPE1 $PDLIM1)) and(or(and(or(!$BIRC5 $UBE2V2) !$FAS $PHF15) $ADRA2A) !$PDCD5) and(or(and(!$DDIT3 !$UBE2C) $SEPHS1 $SF3B5) !$COX17 !$CX3CR1) and(or(and($DDIT3 !$ID1) $MTHFD2) or(and(!$EFNA3 !$SYNPO) $ADRA2A $ENPP2 !$MARS) or($GRSF1 $RBBP8) $JAK1) and(or(and(!$PTGER3 !$PTN) !$CCNB2) $PDCD5 !$RNF7 !$SCFD1) and(or(and($SNRPC $SORBS2) !$COX7A2) !$EFNA3 !$ID1 $VPS39) and(or(!$HIST3H2A $MRPL13) !$DCK $RNF7))  [score=-58, penalized score=-245.97503662109375, complexity=50, complexity penalty=16.6666679382324219, uniformity penalty=169.993240356445312, inconsistency penalty=1.31513142585754395]
-58 or(and(or(and(or(and($PFDN2 $STC2) $AQP1) $ENPP2) $NTRK2) or(and($ABCC5 !$PHF15 $SF3B5) !$AURKA $DRG1) or($HSPE1 $PDLIM1)) and(or(and(or(!$BIRC5 $UBE2V2) !$FAS $PHF15) $ADRA2A) !$PDCD5) and(or(and(!$DDIT3 !$UBE2C) $SEPHS1 $SF3B5) !$COX17 !$CX3CR1) and(or(and($DDIT3 !$ID1) $MTHFD2) or(and(!$EFNA3 !$SYNPO) $ADRA2A $ENPP2 !$MARS) or($GRSF1 $RBBP8) $JAK1) and(or(and(!$PTGER3 !$PTN) !$CCNB2) $PDCD5 !$RNF7 !$SCFD1) and(or(!$COX7A2 $SORBS2) !$EFNA3 !$ID1 $VPS39) and(or(!$HIST3H2A $MRPL13) !$DCK $RNF7))  [score=-58, penalized score=-245.975631713867188, complexity=50, complexity penalty=16.6666679382324219, uniformity penalty=169.993240356445312, inconsistency penalty=1.31572234630584717]
-58 or(and(or(and(or(and($PFDN2 $STC2) $AQP1) $ENPP2) $NTRK2) or(and(!$PHF15 $SF3B5) !$AURKA $DRG1) or($HSPE1 $PDLIM1)) and(or(and(or(!$BIRC5 $UBE2V2) !$FAS $PHF15) $ADRA2A) !$PDCD5) and(or(and(or(!$MYH11 !$PTN) !$PTGER3) !$CCNB2) $PDCD5 !$RNF7 !$SCFD1) and(or(and(!$DDIT3 !$UBE2C) $SEPHS1 $SF3B5) !$COX17 !$CX3CR1) and(or(and($DDIT3 !$ID1) $MTHFD2) or(and(!$EFNA3 !$SYNPO) $ADRA2A $ENPP2 !$MARS) or($GRSF1 $RBBP8) $JAK1) and(or(!$COX7A2 $SORBS2) !$EFNA3 !$ID1 $VPS39) and(or(!$HIST3H2A $MRPL13) !$DCK $RNF7))  [score=-58, penalized score=-245.979019165039062, complexity=50, complexity penalty=16.6666679382324219, uniformity penalty=169.993240356445312, inconsistency penalty=1.31910645961761475]
-58 or(and(or(and(or(and($PFDN2 $STC2) $AQP1) $ENPP2) $NTRK2) or(and(!$PHF15 $SF3B5) !$AURKA $DRG1) or($HSPE1 $PDLIM1)) and(or(and(or(!$BIRC5 $UBE2V2) !$FAS $PHF15) $ADRA2A) !$PDCD5) and(or(and(or(!$ID1 $MRPL17) $DDIT3) $MTHFD2) or(and(!$EFNA3 !$SYNPO) $ADRA2A $ENPP2 !$MARS) or($GRSF1 $RBBP8) $JAK1) and(or(and(!$DDIT3 !$UBE2C) $SEPHS1 $SF3B5) !$COX17 !$CX3CR1) and(or(and(!$PTGER3 !$PTN) !$CCNB2) $PDCD5 !$RNF7 !$SCFD1) and(or(!$COX7A2 $SORBS2) !$EFNA3 !$ID1 $VPS39) and(or(!$HIST3H2A $MRPL13) !$DCK $RNF7))  [score=-58, penalized score=-245.985198974609375, complexity=50, complexity penalty=16.6666679382324219, uniformity penalty=169.993240356445312, inconsistency penalty=1.32529675960540771]
-58 or(and(or(and(or(and($PFDN2 $STC2) $AQP1) $ENPP2) $NTRK2) or(and(!$PHF15 $SF3B5) !$AURKA $DRG1) or($HSPE1 $PDLIM1)) and(or(and(or(!$BIRC5 $UBE2V2) !$FAS $PHF15) $ADRA2A) !$PDCD5) and(or(and($ADRA2A $CLUAP1) and(!$EFNA3 !$SYNPO) $ENPP2 !$MARS) or(and($DDIT3 !$ID1) $MTHFD2) or($GRSF1 $RBBP8) $JAK1) and(or(and(!$DDIT3 !$UBE2C) $SEPHS1 $SF3B5) !$COX17 !$CX3CR1) and(or(and(!$PTGER3 !$PTN) !$CCNB2) $PDCD5 !$RNF7 !$SCFD1) and(or(!$COX7A2 $SORBS2) !$EFNA3 !$ID1 $VPS39) and(or(!$HIST3H2A $MRPL13) !$DCK $RNF7))  [score=-58, penalized score=-245.9979248046875, complexity=50, complexity penalty=16.6666679382324219, uniformity penalty=169.993240356445312, inconsistency penalty=1.33802247047424316]
-58 or(and(or(and(or(and($PFDN2 $STC2) $AQP1) $ENPP2) $NTRK2) or(and(!$PHF15 $SF3B5) !$AURKA $DRG1) or($HSPE1 $PDLIM1)) and(or(and(or(!$BIRC5 $UBE2V2) !$FAS $PHF15) $ADRA2A) !$PDCD5) and(or(and(!$DDIT3 $ELN !$UBE2C) $SEPHS1 $SF3B5) !$COX17 !$CX3CR1) and(or(and($DDIT3 !$ID1) $MTHFD2) or(and(!$EFNA3 !$SYNPO) $ADRA2A $ENPP2 !$MARS) or($GRSF1 $RBBP8) $JAK1) and(or(and(!$PTGER3 !$PTN) !$CCNB2) $PDCD5 !$RNF7 !$SCFD1) and(or(!$COX7A2 $SORBS2) !$EFNA3 !$ID1 $VPS39) and(or(!$HIST3H2A $MRPL13) !$DCK $RNF7))  [score=-58, penalized score=-246.00177001953125, complexity=50, complexity penalty=16.6666679382324219, uniformity penalty=169.993240356445312, inconsistency penalty=1.34186005592346191]
-58 or(and(or(and(or(and($PFDN2 $STC2) $AQP1) $ENPP2) $NTRK2) or(and(!$PHF15 $SF3B5) !$AURKA $DRG1) or($HSPE1 $PDLIM1)) and(or(and(or(!$BIRC5 $UBE2V2) !$FAS $PHF15) $ADRA2A) !$PDCD5) and(or(and(!$DDIT3 !$UBE2C) $SEPHS1 $SF3B5) !$COX17 !$CX3CR1) and(or(and($DDIT3 !$ID1) $MTHFD2) or(and(!$EFNA3 !$SYNPO) $ADRA2A $ENPP2 !$MARS) or($GRSF1 $RBBP8) $JAK1) and(or(and(!$PTGER3 !$PTN $UQCRB) !$CCNB2) $PDCD5 !$RNF7 !$SCFD1) and(or(!$COX7A2 $SORBS2) !$EFNA3 !$ID1 $VPS39) and(or(!$HIST3H2A $MRPL13) !$DCK $RNF7))  [score=-58, penalized score=-246.004425048828125, complexity=50, complexity penalty=16.6666679382324219, uniformity penalty=169.993240356445312, inconsistency penalty=1.34450316429138184]
-58 or(and(or(and(or(and($PFDN2 $STC2) $AQP1) $ENPP2) $NTRK2) or(and(!$PHF15 $SF3B5) !$AURKA $DRG1) or($HSPE1 $PDLIM1)) and(or(and(or(!$BIRC5 $UBE2V2) !$FAS $PHF15) $ADRA2A) !$PDCD5) and(or(and(!$DDIT3 !$UBE2C) and($SF3B5 !$UQCRB) $SEPHS1) !$COX17 !$CX3CR1) and(or(and($DDIT3 !$ID1) $MTHFD2) or(and(!$EFNA3 !$SYNPO) $ADRA2A $ENPP2 !$MARS) or($GRSF1 $RBBP8) $JAK1) and(or(and(!$PTGER3 !$PTN) !$CCNB2) $PDCD5 !$RNF7 !$SCFD1) and(or(!$COX7A2 $SORBS2) !$EFNA3 !$ID1 $VPS39) and(or(!$HIST3H2A $MRPL13) !$DCK $RNF7))  [score=-58, penalized score=-246.004425048828125, complexity=50, complexity penalty=16.6666679382324219, uniformity penalty=169.993240356445312, inconsistency penalty=1.34450316429138184]
-58 or(and(or(and(or(and($PFDN2 $STC2) $AQP1 !$SLC6A8) $ENPP2) $NTRK2) or(and(!$PHF15 $SF3B5) !$AURKA $DRG1) or($HSPE1 $PDLIM1)) and(or(and(or(!$BIRC5 $UBE2V2) !$FAS $PHF15) $ADRA2A) !$PDCD5) and(or(and(!$DDIT3 !$UBE2C) $SEPHS1 $SF3B5) !$COX17 !$CX3CR1) and(or(and($DDIT3 !$ID1) $MTHFD2) or(and(!$EFNA3 !$SYNPO) $ADRA2A $ENPP2 !$MARS) or($GRSF1 $RBBP8) $JAK1) and(or(and(!$PTGER3 !$PTN) !$CCNB2) $PDCD5 !$RNF7 !$SCFD1) and(or(!$COX7A2 $SORBS2) !$EFNA3 !$ID1 $VPS39) and(or(!$HIST3H2A $MRPL13) !$DCK $RNF7))  [score=-58, penalized score=-246.004913330078125, complexity=50, complexity penalty=16.6666679382324219, uniformity penalty=169.993240356445312, inconsistency penalty=1.34499931335449219]
-58 or(and(or(and(or(and($PFDN2 $STC2) $AQP1) $ENPP2) $NTRK2) or(and(!$PHF15 $SF3B5) !$AURKA $DRG1) or($HSPE1 $PDLIM1)) and(or(and(or(!$BIRC5 $UBE2V2) !$FAS $PHF15) $ADRA2A) !$PDCD5) and(or(and(!$COX7A2 !$PNRC1) $SORBS2) !$EFNA3 !$ID1 $VPS39) and(or(and(!$DDIT3 !$UBE2C) $SEPHS1 $SF3B5) !$COX17 !$CX3CR1) and(or(and($DDIT3 !$ID1) $MTHFD2) or(and(!$EFNA3 !$SYNPO) $ADRA2A $ENPP2 !$MARS) or($GRSF1 $RBBP8) $JAK1) and(or(and(!$PTGER3 !$PTN) !$CCNB2) $PDCD5 !$RNF7 !$SCFD1) and(or(!$HIST3H2A $MRPL13) !$DCK $RNF7))  [score=-58, penalized score=-246.01873779296875, complexity=50, complexity penalty=16.6666679382324219, uniformity penalty=169.993240356445312, inconsistency penalty=1.35882699489593506]
-58 or(and(or(and(or(and($PFDN2 $STC2) $AQP1) $ENPP2) $NTRK2) or(and(!$PHF15 $SF3B5) !$AURKA $DRG1) or($HSPE1 $PDLIM1)) and(or(and(or(!$BIRC5 $UBE2V2) !$FAS $PHF15) $ADRA2A) !$PDCD5) and(or(and(or(!$PTGER3 $SLC37A1) !$PTN) !$CCNB2) $PDCD5 !$RNF7 !$SCFD1) and(or(and(!$DDIT3 !$UBE2C) $SEPHS1 $SF3B5) !$COX17 !$CX3CR1) and(or(and($DDIT3 !$ID1) $MTHFD2) or(and(!$EFNA3 !$SYNPO) $ADRA2A $ENPP2 !$MARS) or($GRSF1 $RBBP8) $JAK1) and(or(!$COX7A2 $SORBS2) !$EFNA3 !$ID1 $VPS39) and(or(!$HIST3H2A $MRPL13) !$DCK $RNF7))  [score=-58, penalized score=-246.024383544921875, complexity=50, complexity penalty=16.6666679382324219, uniformity penalty=169.993240356445312, inconsistency penalty=1.36448144912719727]
-58 or(and(or(and(or(and($PFDN2 $STC2) $AQP1) $ENPP2) $NTRK2) or(and(!$PHF15 $SF3B5) !$AURKA $DRG1) or($HSPE1 $PDLIM1)) and(or(and(or(!$BIRC5 $UBE2V2) !$FAS $PHF15) $ADRA2A) !$PDCD5) and(or(and(!$DDIT3 !$UBE2C) $SEPHS1 $SF3B5) !$COX17 !$CX3CR1) and(or(and($DDIT3 !$ID1) $MTHFD2) or(and(!$EFNA3 !$SYNPO) $ADRA2A $ENPP2 !$MARS) or($GRSF1 $RBBP8) $JAK1) and(or(and($MRPL13 $TMEM134) !$HIST3H2A) !$DCK $RNF7) and(or(and(!$PTGER3 !$PTN) !$CCNB2) $PDCD5 !$RNF7 !$SCFD1) and(or(!$COX7A2 $SORBS2) !$EFNA3 !$ID1 $VPS39))  [score=-58, penalized score=-246.03271484375, complexity=50, complexity penalty=16.6666679382324219, uniformity penalty=169.993240356445312, inconsistency penalty=1.37279927730560303]
-58 or(and(or(and(or(and($PFDN2 $STC2) $AQP1) $ENPP2) $NTRK2) or(and($MRPL13 !$PHF15 $SF3B5) !$AURKA $DRG1) or($HSPE1 $PDLIM1)) and(or(and(or(!$BIRC5 $UBE2V2) !$FAS $PHF15) $ADRA2A) !$PDCD5) and(or(and(!$DDIT3 !$UBE2C) $SEPHS1 $SF3B5) !$COX17 !$CX3CR1) and(or(and($DDIT3 !$ID1) $MTHFD2) or(and(!$EFNA3 !$SYNPO) $ADRA2A $ENPP2 !$MARS) or($GRSF1 $RBBP8) $JAK1) and(or(and(!$PTGER3 !$PTN) !$CCNB2) $PDCD5 !$RNF7 !$SCFD1) and(or(!$COX7A2 $SORBS2) !$EFNA3 !$ID1 $VPS39) and(or(!$HIST3H2A $MRPL13) !$DCK $RNF7))  [score=-58, penalized score=-246.041046142578125, complexity=50, complexity penalty=16.6666679382324219, uniformity penalty=169.993240356445312, inconsistency penalty=1.381142258644104]
-58 or(and(or(and(or(and($PFDN2 $STC2) $AQP1) $ENPP2) $NTRK2) or(and(!$PHF15 $SF3B5) !$AURKA $DRG1) or($HSPE1 $PDLIM1)) and(or(and(or(!$BIRC5 $UBE2V2) !$FAS $PHF15) $ADRA2A) !$PDCD5) and(or(and($AURKA $DDIT3 !$ID1) $MTHFD2) or(and(!$EFNA3 !$SYNPO) $ADRA2A $ENPP2 !$MARS) or($GRSF1 $RBBP8) $JAK1) and(or(and(!$DDIT3 !$UBE2C) $SEPHS1 $SF3B5) !$COX17 !$CX3CR1) and(or(and(!$PTGER3 !$PTN) !$CCNB2) $PDCD5 !$RNF7 !$SCFD1) and(or(!$COX7A2 $SORBS2) !$EFNA3 !$ID1 $VPS39) and(or(!$HIST3H2A $MRPL13) !$DCK $RNF7))  [score=-58, penalized score=-246.041046142578125, complexity=50, complexity penalty=16.6666679382324219, uniformity penalty=169.993240356445312, inconsistency penalty=1.381142258644104]
-58 or(and(or(and(or(and($PFDN2 $STC2) $AQP1) $ENPP2) $NTRK2) or(and(!$PHF15 $SF3B5) !$AURKA $DRG1) or($HSPE1 $PDLIM1)) and(or(and(or(!$BIRC5 $UBE2V2) !$FAS $PHF15) $ADRA2A) !$PDCD5) and(or(and(!$COX7A2 !$EFNA3 !$SYNPO) $ADRA2A $ENPP2 !$MARS) or(and($DDIT3 !$ID1) $MTHFD2) or($GRSF1 $RBBP8) $JAK1) and(or(and(!$DDIT3 !$UBE2C) $SEPHS1 $SF3B5) !$COX17 !$CX3CR1) and(or(and(!$PTGER3 !$PTN) !$CCNB2) $PDCD5 !$RNF7 !$SCFD1) and(or(!$COX7A2 $SORBS2) !$EFNA3 !$ID1 $VPS39) and(or(!$HIST3H2A $MRPL13) !$DCK $RNF7))  [score=-58, penalized score=-246.041046142578125, complexity=50, complexity penalty=16.6666679382324219, uniformity penalty=169.993240356445312, inconsistency penalty=1.381142258644104]
-58 or(and(or(and(or(and($PFDN2 $STC2) $AQP1) $ENPP2) $NTRK2) or(and(!$PHF15 $SF3B5) !$AURKA $DRG1) or($HSPE1 $PDLIM1)) and(or(and(or(!$BIRC5 $UBE2V2) !$FAS $PHF15) $ADRA2A) !$PDCD5) and(or(and(!$DDIT3 !$UBE2C) $SCFD1 $SEPHS1 $SF3B5) !$COX17 !$CX3CR1) and(or(and($DDIT3 !$ID1) $MTHFD2) or(and(!$EFNA3 !$SYNPO) $ADRA2A $ENPP2 !$MARS) or($GRSF1 $RBBP8) $JAK1) and(or(and(!$PTGER3 !$PTN) !$CCNB2) $PDCD5 !$RNF7 !$SCFD1) and(or(!$COX7A2 $SORBS2) !$EFNA3 !$ID1 $VPS39) and(or(!$HIST3H2A $MRPL13) !$DCK $RNF7))  [score=-58, penalized score=-246.041046142578125, complexity=50, complexity penalty=16.6666679382324219, uniformity penalty=169.993240356445312, inconsistency penalty=1.381142258644104]
-58 or(and(or(and(or(and($PFDN2 $STC2) $AQP1) $ENPP2) $NTRK2) or(and(!$PHF15 $SF3B5) !$AURKA $DRG1) or($HSPE1 $PDLIM1)) and(or(and(or(!$BIRC5 $UBE2V2) !$FAS $PHF15) $ADRA2A) !$PDCD5) and(or(and(!$DDIT3 !$UBE2C) $SEPHS1 $SF3B5) !$COX17 !$CX3CR1) and(or(and($DDIT3 !$ID1) $MTHFD2) or(and(!$EFNA3 !$SYNPO) $ADRA2A $ENPP2 !$MARS) or($GRSF1 $RBBP8) $JAK1) and(or(and(!$PTGER3 !$PTN) !$CCNB2) $PDCD5 !$RNF7 !$SCFD1) and(or(!$COX7A2 $NTRK2 $SORBS2) !$EFNA3 !$ID1 $VPS39) and(or(!$HIST3H2A $MRPL13) !$DCK $RNF7))  [score=-58, penalized score=-246.041046142578125, complexity=50, complexity penalty=16.6666679382324219, uniformity penalty=169.993240356445312, inconsistency penalty=1.381142258644104]
